problem,family,algorithm,trial,seed,budget,evaluations,best_value,runtime_seconds
Levy,continuous,MonteCarlo,3,75029,1000,1000,7.637053226449627,0.04210080000029848
Levy,continuous,MonteCarlo,4,75030,1000,1000,6.563703973467057,0.04400459999942541
Levy,continuous,MonteCarlo,5,75031,1000,1000,8.295846375370921,0.055995200000324985
Levy,continuous,MonteCarlo,6,75032,1000,1000,12.19049069634377,0.04956860000038432
Levy,continuous,MonteCarlo,7,75033,1000,1000,7.3388227370494175,0.04196290000072622
Levy,continuous,MonteCarlo,8,75034,1000,1000,14.595034838209859,0.048578200000520155
Levy,continuous,MonteCarlo,9,75035,1000,1000,9.173007105555213,0.04292619999978342
Levy,continuous,MonteCarlo,10,75036,1000,1000,9.886966076406056,0.0612570000002961
Levy,continuous,MonteCarlo,11,75037,1000,1000,4.558585787153572,0.043715599999814
Levy,continuous,MonteCarlo,12,75038,1000,1000,9.65429857803382,0.07225980000021082
Levy,continuous,MonteCarlo,13,75039,1000,1000,15.405993845712004,0.08636449999994511
Levy,continuous,MonteCarlo,14,75040,1000,1000,10.196715839020996,0.08154709999962506
Levy,continuous,MonteCarlo,15,75041,1000,1000,9.24015014890474,0.056400700000267534
Levy,continuous,MonteCarlo,16,75042,1000,1000,8.740264475242396,0.05209569999988162
Levy,continuous,MonteCarlo,17,75043,1000,1000,4.782928129667031,0.05176180000034947
Levy,continuous,MonteCarlo,18,75044,1000,1000,13.896876391269577,0.0446974999995291
Levy,continuous,MonteCarlo,19,75045,1000,1000,10.169403751791963,0.04142910000064148
Levy,continuous,MonteCarlo,20,75046,1000,1000,12.969544290943109,0.039614399999663874
Levy,continuous,MonteCarlo,21,75047,1000,1000,13.026705600391367,0.04494350000004488
Levy,continuous,MonteCarlo,22,75048,1000,1000,10.271317547288653,0.03649059999952442
Levy,continuous,MonteCarlo,23,75049,1000,1000,13.516506330803768,0.03683339999952295
Levy,continuous,MonteCarlo,24,75050,1000,1000,12.253318156817182,0.034001800000623916
Levy,continuous,MonteCarlo,25,75051,1000,1000,8.031334946042342,0.04509959999995772
Levy,continuous,MonteCarlo,26,75052,1000,1000,6.493137341480585,0.1095248999999967
Levy,continuous,MonteCarlo,27,75053,1000,1000,11.706404096565475,0.0890441000001374
Levy,continuous,MonteCarlo,28,75054,1000,1000,12.14802452270691,0.07475720000002184
Levy,continuous,MonteCarlo,29,75055,1000,1000,9.023379890509023,0.06793830000060552
Levy,continuous,MonteCarlo,30,75056,1000,1000,10.842147369266167,0.06968499999948108
Alpine1,continuous,GA,1,82027,1000,1000,0.08600368935212438,0.10087239999938902
Alpine1,continuous,GA,2,82028,1000,1000,0.16602751844731853,0.10704199999963748
Alpine1,continuous,GA,3,82029,1000,1000,0.08390988944508909,0.09404299999914656
Alpine1,continuous,GA,4,82030,1000,1000,0.19095373656095063,0.09695090000059281
Alpine1,continuous,GA,5,82031,1000,1000,0.23281579144069814,0.07205599999997503
Alpine1,continuous,GA,6,82032,1000,1000,0.06084677082468932,0.06781509999927948
Alpine1,continuous,GA,7,82033,1000,1000,0.09376823586503621,0.06932749999941734
Alpine1,continuous,GA,8,82034,1000,1000,0.019033787317559107,0.0900060999993002
Alpine1,continuous,GA,9,82035,1000,1000,0.014555120914345994,0.06918089999999211
Alpine1,continuous,GA,10,82036,1000,1000,0.08121900073659069,0.11290339999959542
Alpine1,continuous,GA,11,82037,1000,1000,0.6150967239424987,0.11811969999962457
Alpine1,continuous,GA,12,82038,1000,1000,1.1474783507251458,0.0707444999998188
Alpine1,continuous,GA,13,82039,1000,1000,0.031759294733315055,0.06306370000038442
Alpine1,continuous,GA,14,82040,1000,1000,0.27424617034341797,0.06657829999949172
Alpine1,continuous,GA,15,82041,1000,1000,0.31270413891600707,0.06441530000029161
Alpine1,continuous,GA,16,82042,1000,1000,0.0478971789325181,0.06602360000033514
Alpine1,continuous,GA,17,82043,1000,1000,0.016394393698535743,0.05572470000061003
Alpine1,continuous,GA,18,82044,1000,1000,0.06197451415469507,0.06308699999954115
Alpine1,continuous,GA,19,82045,1000,1000,0.01600332043520914,0.0634264999998777
Alpine1,continuous,GA,20,82046,1000,1000,0.4380858206372409,0.05862909999996191
Alpine1,continuous,GA,21,82047,1000,1000,0.04246317696285629,0.0535013999997318
Alpine1,continuous,GA,22,82048,1000,1000,0.03618357049012153,0.05350319999979547
Alpine1,continuous,GA,23,82049,1000,1000,0.047615050953677386,0.057178600000042934
Alpine1,continuous,GA,24,82050,1000,1000,0.036721391533455223,0.05470919999970647
Alpine1,continuous,GA,25,82051,1000,1000,0.37544640506156446,0.05680500000016764
Alpine1,continuous,GA,26,82052,1000,1000,0.04813091155081872,0.06000210000001971
Alpine1,continuous,GA,27,82053,1000,1000,0.1281759678300613,0.05793439999979455
Alpine1,continuous,GA,28,82054,1000,1000,0.10261854656310465,0.05514320000020234
Alpine1,continuous,GA,29,82055,1000,1000,0.0768362897526044,0.05342729999938456
Alpine1,continuous,GA,30,82056,1000,1000,0.04996357740223854,0.04891260000022157
Alpine1,continuous,PSO,1,83027,1000,1000,1.845487182093264,0.007176899999649322
Alpine1,continuous,PSO,2,83028,1000,1000,1.960826834588436,0.008879500000148255
Alpine1,continuous,PSO,3,83029,1000,1000,2.6220955477600127,0.008249599999544444
Alpine1,continuous,PSO,4,83030,1000,1000,0.7060064019744902,0.007596499999635853
Alpine1,continuous,PSO,5,83031,1000,1000,2.4402096419828365,0.007774599999720522
Alpine1,continuous,PSO,6,83032,1000,1000,0.2978332505028275,0.007947500000227592
Alpine1,continuous,PSO,7,83033,1000,1000,1.6127996383892456,0.00750160000006872
Alpine1,continuous,PSO,8,83034,1000,1000,2.061377162771226,0.007881600000473554
Alpine1,continuous,PSO,9,83035,1000,1000,3.7792673618687624,0.007516699999541743
Alpine1,continuous,PSO,10,83036,1000,1000,0.8044651945246782,0.008637999999336898
Alpine1,continuous,PSO,11,83037,1000,1000,2.17560295422284,0.008295100000395905
Alpine1,continuous,PSO,12,83038,1000,1000,1.7973033754009815,0.008224000000154774
Alpine1,continuous,PSO,13,83039,1000,1000,1.1342124122689654,0.01004800000009709
Alpine1,continuous,PSO,14,83040,1000,1000,3.8749463544831233,0.009807899999941583
Alpine1,continuous,PSO,15,83041,1000,1000,0.7784678191383663,0.010972600000059174
Alpine1,continuous,PSO,16,83042,1000,1000,2.4725409575089055,0.009667400000580528
Alpine1,continuous,PSO,17,83043,1000,1000,0.5870588033291293,0.010602500000459258
Alpine1,continuous,PSO,18,83044,1000,1000,0.5479031062179981,0.009347899999738729
Alpine1,continuous,PSO,19,83045,1000,1000,0.3510904156284773,0.009329900000011548
Alpine1,continuous,PSO,20,83046,1000,1000,0.5645102788915485,0.011912799999663548
Alpine1,continuous,PSO,21,83047,1000,1000,3.4353919957984242,0.009180900000501424
Alpine1,continuous,PSO,22,83048,1000,1000,0.8958171090303794,0.009374799999932293
Alpine1,continuous,PSO,23,83049,1000,1000,0.8848140571623673,0.009961300000213669
Alpine1,continuous,PSO,24,83050,1000,1000,1.0954108514082896,0.007688599999710277
Alpine1,continuous,PSO,25,83051,1000,1000,0.7705556131907156,0.009744900000441703
Alpine1,continuous,PSO,26,83052,1000,1000,0.5449954893197209,0.008152700000209734
Alpine1,continuous,PSO,27,83053,1000,1000,1.0206585370401733,0.009835500000008324
Alpine1,continuous,PSO,28,83054,1000,1000,2.84530028944448,0.007242200000291632
Alpine1,continuous,PSO,29,83055,1000,1000,0.6901055357442057,0.011893099999724654
Alpine1,continuous,PSO,30,83056,1000,1000,1.293945271910507,0.009754499999871769
Alpine1,continuous,DE,1,84027,1000,1000,3.4808448645574703,0.04894409999997151
Alpine1,continuous,DE,2,84028,1000,1000,6.12756563613595,0.04239400000005844
Alpine1,continuous,DE,3,84029,1000,1000,5.567968298109646,0.0443264999994426
Alpine1,continuous,DE,4,84030,1000,1000,6.396100255813152,0.04337560000021767
Alpine1,continuous,DE,5,84031,1000,1000,6.575138189843058,0.04167479999978241
Alpine1,continuous,DE,6,84032,1000,1000,6.378515169943485,0.04473280000001978
Alpine1,continuous,DE,7,84033,1000,1000,4.062664056515464,0.10435690000031173
Alpine1,continuous,DE,8,84034,1000,1000,4.178409929392019,0.051472000000103435
Alpine1,continuous,DE,9,84035,1000,1000,5.338699343010497,0.046113899999909336
Alpine1,continuous,DE,10,84036,1000,1000,5.3915344518871215,0.04303609999988112
Alpine1,continuous,DE,11,84037,1000,1000,5.664259312565365,0.04172230000040145
Alpine1,continuous,DE,12,84038,1000,1000,4.0990334542240054,0.0444617000002836
Alpine1,continuous,DE,13,84039,1000,1000,4.9469506256646305,0.04742379999970581
Alpine1,continuous,DE,14,84040,1000,1000,5.788976991816598,0.04951170000003913
Alpine1,continuous,DE,15,84041,1000,1000,5.746980138078788,0.0473031000001356
Alpine1,continuous,DE,16,84042,1000,1000,4.286381726043026,0.052147100000183855
Alpine1,continuous,DE,17,84043,1000,1000,5.85598695587907,0.058935800000654126
Alpine1,continuous,DE,18,84044,1000,1000,4.531284313704425,0.0573924000000261
Alpine1,continuous,DE,19,84045,1000,1000,4.3871401739734734,0.056515199999921606
Alpine1,continuous,DE,20,84046,1000,1000,5.17871521012746,0.04702300000008108
Alpine1,continuous,DE,21,84047,1000,1000,4.349224476434856,0.04419910000069649
Alpine1,continuous,DE,22,84048,1000,1000,3.940006636065338,0.05138910000005126
Alpine1,continuous,DE,23,84049,1000,1000,7.062254674732162,0.049355000000105065
Alpine1,continuous,DE,24,84050,1000,1000,5.936082246158797,0.0521521999999095
Alpine1,continuous,DE,25,84051,1000,1000,5.520619872783033,0.05155339999964781
Alpine1,continuous,DE,26,84052,1000,1000,3.9290376007134755,0.0513807999996061
Alpine1,continuous,DE,27,84053,1000,1000,6.674014882937762,0.05244070000026113
Alpine1,continuous,DE,28,84054,1000,1000,2.5284456421595163,0.053579500000523694
Alpine1,continuous,DE,29,84055,1000,1000,4.5538936687559,0.05454910000025848
Alpine1,continuous,DE,30,84056,1000,1000,5.664822624816245,0.04932250000001659
Alpine1,continuous,MonteCarlo,1,85027,1000,1000,6.435540107471459,0.02409579999948619
Alpine1,continuous,MonteCarlo,2,85028,1000,1000,7.159562917006369,0.021784699999443546
Alpine1,continuous,MonteCarlo,3,85029,1000,1000,6.062255621808758,0.02149840000038239
Alpine1,continuous,MonteCarlo,4,85030,1000,1000,7.63463741798348,0.021293300000252202
Alpine1,continuous,MonteCarlo,5,85031,1000,1000,7.0808320621727345,0.02309860000059416
Alpine1,continuous,MonteCarlo,6,85032,1000,1000,4.843278153635241,0.031025299999782874
Alpine1,continuous,MonteCarlo,7,85033,1000,1000,7.26219939061574,0.03416250000009313
Alpine1,continuous,MonteCarlo,8,85034,1000,1000,6.2123687262995615,0.02897780000057537
Alpine1,continuous,MonteCarlo,9,85035,1000,1000,7.6379454317488324,0.022840499999801978
Alpine1,continuous,MonteCarlo,10,85036,1000,1000,6.739389082583926,0.020975800000087474
Alpine1,continuous,MonteCarlo,11,85037,1000,1000,8.19753301058932,0.022218400000383554
Alpine1,continuous,MonteCarlo,12,85038,1000,1000,7.8642456716873435,0.022665800000140734
Alpine1,continuous,MonteCarlo,13,85039,1000,1000,7.1800193716974645,0.022666199999548553
Alpine1,continuous,MonteCarlo,14,85040,1000,1000,6.801453525659509,0.024396199999500823
Alpine1,continuous,MonteCarlo,15,85041,1000,1000,5.336943092106145,0.023277399999642512
Alpine1,continuous,MonteCarlo,16,85042,1000,1000,7.0298088672854675,0.01997529999971448
Alpine1,continuous,MonteCarlo,17,85043,1000,1000,7.78848756326011,0.02443760000005568
Alpine1,continuous,MonteCarlo,18,85044,1000,1000,7.720887336365945,0.01991009999983362
Alpine1,continuous,MonteCarlo,19,85045,1000,1000,6.353487286872536,0.020782800000233692
Alpine1,continuous,MonteCarlo,20,85046,1000,1000,4.156406712993351,0.0217969000004814
Alpine1,continuous,MonteCarlo,21,85047,1000,1000,7.308322716699007,0.023574200000439305
Alpine1,continuous,MonteCarlo,22,85048,1000,1000,6.899695611055582,0.026413999999931548
Alpine1,continuous,MonteCarlo,23,85049,1000,1000,6.237196672126708,0.018572999999378226
Alpine1,continuous,MonteCarlo,24,85050,1000,1000,8.014910499575825,0.018746699999610428
Alpine1,continuous,MonteCarlo,25,85051,1000,1000,6.33287206083,0.017353100000036648
Alpine1,continuous,MonteCarlo,26,85052,1000,1000,4.975380516750798,0.01917649999995774
Alpine1,continuous,MonteCarlo,27,85053,1000,1000,7.4923840762089196,0.0197067999997671
Alpine1,continuous,MonteCarlo,28,85054,1000,1000,5.556868218811232,0.07411830000000919
Alpine1,continuous,MonteCarlo,29,85055,1000,1000,6.25628200146697,0.035761099999945145
Alpine1,continuous,MonteCarlo,30,85056,1000,1000,6.418100405632112,0.033067100000153005
StyblinskiTang,continuous,GA,1,92027,1000,1000,-270.7508275463406,0.07582149999961985
StyblinskiTang,continuous,GA,2,92028,1000,1000,-284.59975353893503,0.05979950000073586
StyblinskiTang,continuous,GA,3,92029,1000,1000,-269.5070082006906,0.07242330000008224
StyblinskiTang,continuous,GA,4,92030,1000,1000,-284.8829997226803,0.09311109999998735
StyblinskiTang,continuous,GA,5,92031,1000,1000,-270.8540652907323,0.0748265000001993
StyblinskiTang,continuous,GA,6,92032,1000,1000,-270.38156307043107,0.05641909999940253
StyblinskiTang,continuous,GA,7,92033,1000,1000,-284.731428620697,0.05722729999979492
StyblinskiTang,continuous,GA,8,92034,1000,1000,-269.61414479888583,0.0674101000004157
StyblinskiTang,continuous,GA,9,92035,1000,1000,-270.12216113601517,0.07282959999974992
StyblinskiTang,continuous,GA,10,92036,1000,1000,-270.3137675827942,0.06625239999993937
StyblinskiTang,continuous,GA,11,92037,1000,1000,-284.7454076594057,0.06388940000033472
StyblinskiTang,continuous,GA,12,92038,1000,1000,-284.79794500747505,0.07249740000042948
StyblinskiTang,continuous,GA,13,92039,1000,1000,-284.14485742629876,0.07103009999991627
StyblinskiTang,continuous,GA,14,92040,1000,1000,-270.6346131772914,0.06795489999967685
StyblinskiTang,continuous,GA,15,92041,1000,1000,-270.77010070027154,0.07436179999967862
StyblinskiTang,continuous,GA,16,92042,1000,1000,-256.14991926666835,0.0589616000006572
StyblinskiTang,continuous,GA,17,92043,1000,1000,-284.37513648238394,0.08638049999990471
StyblinskiTang,continuous,GA,18,92044,1000,1000,-270.60786944771377,0.0640265999991243
StyblinskiTang,continuous,GA,19,92045,1000,1000,-298.9013426580404,0.0727841999996599
StyblinskiTang,continuous,GA,20,92046,1000,1000,-298.38854140829824,0.06280259999948612
StyblinskiTang,continuous,GA,21,92047,1000,1000,-312.70378114615806,0.06593139999949926
StyblinskiTang,continuous,GA,22,92048,1000,1000,-298.6349525282497,0.061064199999236735
StyblinskiTang,continuous,GA,23,92049,1000,1000,-270.51513970478214,0.05914010000014969
StyblinskiTang,continuous,GA,24,92050,1000,1000,-284.51724548806374,0.06098999999994703
StyblinskiTang,continuous,GA,25,92051,1000,1000,-284.0825586552367,0.061582000000271364
StyblinskiTang,continuous,GA,26,92052,1000,1000,-312.40707940786467,0.055370099999890954
StyblinskiTang,continuous,GA,27,92053,1000,1000,-298.7322650666001,0.05427550000058545
StyblinskiTang,continuous,GA,28,92054,1000,1000,-283.6317162502505,0.0513797000003251
StyblinskiTang,continuous,GA,29,92055,1000,1000,-298.83776900909606,0.06585059999997611
StyblinskiTang,continuous,GA,30,92056,1000,1000,-284.02422962739644,0.0633840999998938
StyblinskiTang,continuous,PSO,1,93027,1000,1000,-298.1953767566624,0.012934499999573745
StyblinskiTang,continuous,PSO,2,93028,1000,1000,-309.39767652745553,0.011419999999816355
StyblinskiTang,continuous,PSO,3,93029,1000,1000,-269.28064430585766,0.011005999999724736
StyblinskiTang,continuous,PSO,4,93030,1000,1000,-270.283414098056,0.013657499999681022
StyblinskiTang,continuous,PSO,5,93031,1000,1000,-256.3752624816863,0.012747699999636097
StyblinskiTang,continuous,PSO,6,93032,1000,1000,-295.0881561920948,0.01135080000040034
StyblinskiTang,continuous,PSO,7,93033,1000,1000,-270.0944097461186,0.010612800000671996
StyblinskiTang,continuous,PSO,8,93034,1000,1000,-312.4160083301469,0.012012700000013865
StyblinskiTang,continuous,PSO,9,93035,1000,1000,-311.93408402978366,0.011800299999777053
StyblinskiTang,continuous,PSO,10,93036,1000,1000,-283.47141062027526,0.015430700000251818
StyblinskiTang,continuous,PSO,11,93037,1000,1000,-280.1103520874912,0.010453800000504998
StyblinskiTang,continuous,PSO,12,93038,1000,1000,-311.57326432318894,0.014271500000177184
StyblinskiTang,continuous,PSO,13,93039,1000,1000,-264.3863634574915,0.012030400000185182
StyblinskiTang,continuous,PSO,14,93040,1000,1000,-242.4182168795524,0.011363900000105787
StyblinskiTang,continuous,PSO,15,93041,1000,1000,-295.85059350570106,0.010815800000273157
StyblinskiTang,continuous,PSO,16,93042,1000,1000,-283.13568462199873,0.01127840000026481
StyblinskiTang,continuous,PSO,17,93043,1000,1000,-295.93579199281123,0.011760899999899266
StyblinskiTang,continuous,PSO,18,93044,1000,1000,-283.63241337273234,0.010964300000523508
StyblinskiTang,continuous,PSO,19,93045,1000,1000,-264.68790231416904,0.012421299999914481
StyblinskiTang,continuous,PSO,20,93046,1000,1000,-256.1656254018586,0.011485600000014529
StyblinskiTang,continuous,PSO,21,93047,1000,1000,-295.4382479216773,0.011486299999887706
StyblinskiTang,continuous,PSO,22,93048,1000,1000,-296.1036393274896,0.010374299999966752
StyblinskiTang,continuous,PSO,23,93049,1000,1000,-312.9559290431128,0.012805399999706424
StyblinskiTang,continuous,PSO,24,93050,1000,1000,-283.2481887452127,0.011886000000231434
StyblinskiTang,continuous,PSO,25,93051,1000,1000,-284.7146607474191,0.010975499999403837
StyblinskiTang,continuous,PSO,26,93052,1000,1000,-255.91065382455605,0.011697899999489891
StyblinskiTang,continuous,PSO,27,93053,1000,1000,-280.027261507093,0.010975399999551883
StyblinskiTang,continuous,PSO,28,93054,1000,1000,-297.991542497743,0.01439089999985299
StyblinskiTang,continuous,PSO,29,93055,1000,1000,-265.7099117951102,0.013489400000253227
StyblinskiTang,continuous,PSO,30,93056,1000,1000,-296.645329411297,0.012970199999472243
StyblinskiTang,continuous,DE,1,94027,1000,1000,-211.97398762668672,0.060410899999624235
StyblinskiTang,continuous,DE,2,94028,1000,1000,-237.7088725591144,0.061573300000418385
StyblinskiTang,continuous,DE,3,94029,1000,1000,-232.10342750835116,0.06163410000044678
StyblinskiTang,continuous,DE,4,94030,1000,1000,-256.8348682948538,0.061558500000501226
StyblinskiTang,continuous,DE,5,94031,1000,1000,-216.1854634986163,0.05758349999996426
StyblinskiTang,continuous,DE,6,94032,1000,1000,-232.3877952686965,0.07052230000044801
StyblinskiTang,continuous,DE,7,94033,1000,1000,-224.006098205563,0.08269709999967745
